dateTime,value__bpm,value__confidence
11/02/23 08:53:59,100,2
11/02/23 08:54:14,100,2
11/02/23 08:54:19,101,2
11/02/23 08:54:24,104,1
11/02/23 08:54:29,105,2
11/02/23 08:54:39,106,2
11/02/23 08:54:44,105,2
11/02/23 08:54:49,105,1
11/02/23 08:54:54,106,2
11/02/23 08:54:59,106,1
11/02/23 08:55:04,106,2
11/02/23 08:55:09,107,2
11/02/23 08:55:14,109,2
11/02/23 08:55:19,110,2
11/02/23 08:55:34,107,2
11/02/23 08:55:39,105,1
11/02/23 08:55:44,101,1
11/02/23 08:55:54,99,1
11/02/23 08:55:59,100,1
11/02/23 08:56:04,103,1
11/02/23 08:56:09,104,2
11/02/23 08:56:14,106,2
11/02/23 08:56:19,108,2
11/02/23 08:56:24,108,1
11/02/23 08:56:29,109,1
11/02/23 08:56:34,111,1
11/02/23 08:56:39,110,2
11/02/23 08:56:49,107,2
11/02/23 08:56:54,103,2
11/02/23 08:56:59,98,2
11/02/23 08:57:09,103,2
11/02/23 08:57:14,104,2
11/02/23 08:57:19,102,1
11/02/23 08:57:29,104,1
11/02/23 08:57:34,105,2
11/02/23 08:57:39,103,2
11/02/23 08:57:44,105,2
11/02/23 08:57:59,105,2
11/02/23 08:58:04,107,2
11/02/23 08:58:09,108,2
11/02/23 08:58:24,107,2
11/02/23 08:58:29,103,2
11/02/23 08:58:34,100,2
11/02/23 08:58:39,101,2
11/02/23 08:58:44,103,2
11/02/23 08:58:49,100,2
11/02/23 08:58:54,103,2
11/02/23 08:58:59,107,2
11/02/23 08:59:04,109,2
11/02/23 08:59:09,108,2
11/02/23 08:59:14,106,2
11/02/23 08:59:29,106,2
11/02/23 08:59:44,107,2
11/02/23 08:59:49,108,2
11/02/23 08:59:54,109,2
11/02/23 08:59:59,110,2
11/02/23 09:00:04,111,2
11/02/23 09:00:14,111,1
11/02/23 09:00:19,108,1
11/02/23 09:00:24,104,1
11/02/23 09:00:29,103,1
11/02/23 09:00:39,99,1
11/02/23 09:00:44,95,2
11/02/23 09:00:49,92,2
11/02/23 09:00:54,90,1
11/02/23 09:00:59,100,1
11/02/23 09:01:04,102,1
11/02/23 09:01:14,104,1
11/02/23 09:01:19,107,1
11/02/23 09:01:24,108,1
11/02/23 09:01:29,106,1
11/02/23 09:01:34,102,1
11/02/23 09:01:39,95,1
11/02/23 09:01:44,90,2
11/02/23 09:01:54,94,2
11/02/23 09:01:59,95,2
11/02/23 09:02:09,94,2
11/02/23 09:02:14,93,2
11/02/23 09:02:29,93,2
11/02/23 09:02:34,91,2
11/02/23 09:02:39,90,1
11/02/23 09:02:44,89,1
11/02/23 09:02:59,89,1
11/02/23 09:03:04,92,1
11/02/23 09:03:19,92,1
11/02/23 09:03:34,92,1
11/02/23 09:03:49,93,1
11/02/23 09:03:54,94,1
11/02/23 09:04:00,92,1
11/02/23 09:04:05,93,1
11/02/23 09:04:20,94,1
11/02/23 09:04:35,92,1
11/02/23 09:04:50,89,1
11/02/23 09:04:55,88,1
11/02/23 09:05:00,89,1
11/02/23 09:05:05,92,1
11/02/23 09:05:20,94,1
11/02/23 09:05:30,93,1
11/02/23 09:05:45,93,2
11/02/23 09:05:50,93,1
11/02/23 09:05:55,94,1
11/02/23 09:06:00,96,1
11/02/23 09:06:05,95,1
11/02/23 09:06:15,95,2
11/02/23 09:06:20,97,2
11/02/23 09:06:25,98,2
11/02/23 09:06:35,96,2
11/02/23 09:06:40,97,2
11/02/23 09:06:45,97,1
11/02/23 09:07:00,96,1
11/02/23 09:07:15,96,1
11/02/23 09:07:25,96,2
11/02/23 09:07:40,97,2
11/02/23 09:07:50,95,2
11/02/23 09:07:55,97,2
11/02/23 09:08:00,99,2
11/02/23 09:08:05,100,2
11/02/23 09:08:10,99,2
11/02/23 09:08:15,97,2
11/02/23 09:08:30,98,2
11/02/23 09:08:35,99,1
11/02/23 09:08:40,100,1
11/02/23 09:08:55,99,1
11/02/23 09:09:00,98,1
11/02/23 09:09:15,100,1
11/02/23 09:09:20,102,1
11/02/23 09:09:30,101,1
11/02/23 09:09:35,102,1
11/02/23 09:09:40,105,1
11/02/23 09:09:50,104,1
11/02/23 09:09:55,106,1
11/02/23 09:10:00,105,1
11/02/23 09:10:05,104,1
11/02/23 09:10:10,107,1
11/02/23 09:10:15,108,1
11/02/23 09:10:20,109,1
11/02/23 09:10:25,106,2
11/02/23 09:10:30,104,2
11/02/23 09:10:35,104,1
11/02/23 09:10:45,105,1
11/02/23 09:10:55,106,1
11/02/23 09:11:00,102,1
11/02/23 09:11:05,96,1
11/02/23 09:11:10,93,3
11/02/23 09:11:25,91,2
11/02/23 09:11:35,92,3
11/02/23 09:11:40,90,3
11/02/23 09:11:45,88,2
11/02/23 09:11:50,84,3
11/02/23 09:11:55,80,3
11/02/23 09:12:00,79,2
11/02/23 09:12:05,80,3
11/02/23 09:12:10,82,3
11/02/23 09:12:15,80,2
11/02/23 09:12:25,81,2
11/02/23 09:12:30,84,2
11/02/23 09:12:35,90,2
11/02/23 09:12:50,90,2
11/02/23 09:13:05,91,2
11/02/23 09:13:10,89,2
11/02/23 09:13:15,85,2
11/02/23 09:13:20,81,1
11/02/23 09:13:35,82,1
11/02/23 09:13:40,83,1
11/02/23 09:13:45,84,1
11/02/23 09:13:50,82,1
11/02/23 09:14:00,81,1
11/02/23 09:14:05,82,1
11/02/23 09:14:10,86,1
11/02/23 09:14:15,88,1
11/02/23 09:14:20,87,1
11/02/23 09:14:35,87,1
11/02/23 09:14:50,87,1
11/02/23 09:14:55,88,1
11/02/23 09:15:10,88,1
11/02/23 09:15:15,87,1
11/02/23 09:15:25,88,1
11/02/23 09:15:40,93,1
11/02/23 09:15:45,94,1
11/02/23 09:16:00,94,1
11/02/23 09:16:10,92,1
11/02/23 09:16:20,93,1
11/02/23 09:16:25,96,1
11/02/23 09:16:35,97,1
11/02/23 09:16:45,95,2
11/02/23 09:16:50,92,2
11/02/23 09:17:00,93,2
11/02/23 09:17:05,92,2
11/02/23 09:17:10,91,2
11/02/23 09:17:20,92,1
11/02/23 09:17:25,93,1
11/02/23 09:17:30,103,1
11/02/23 09:17:35,107,2
11/02/23 09:17:45,109,2
11/02/23 09:18:00,108,2
11/02/23 09:18:05,112,2
11/02/23 09:18:10,114,2
11/02/23 09:18:20,111,1
11/02/23 09:18:25,104,1
11/02/23 09:18:30,100,1
11/02/23 09:18:35,98,2
11/02/23 09:18:40,94,2
11/02/23 09:18:55,94,2
11/02/23 09:19:10,94,2
11/02/23 09:19:15,84,2
11/02/23 09:19:20,80,2
11/02/23 09:19:25,79,2
11/02/23 09:19:40,79,2
11/02/23 09:19:45,80,2
11/02/23 09:19:50,81,2
11/02/23 09:20:00,80,2
11/02/23 09:20:10,82,2
11/02/23 09:20:15,84,2
11/02/23 09:20:30,84,2
11/02/23 09:20:35,84,2
11/02/23 09:20:40,86,2
11/02/23 09:20:45,88,2
11/02/23 09:20:55,86,3
11/02/23 09:21:00,84,2
11/02/23 09:21:10,85,2
11/02/23 09:21:16,86,3
11/02/23 09:21:21,86,2
11/02/23 09:21:31,85,2
11/02/23 09:21:36,81,3
11/02/23 09:21:41,80,3
11/02/23 09:21:51,81,3
11/02/23 09:21:56,82,3
11/02/23 09:22:11,80,3
11/02/23 09:22:16,79,2
11/02/23 09:22:21,80,2
11/02/23 09:22:36,81,2
11/02/23 09:22:51,81,2
11/02/23 09:23:01,79,3
11/02/23 09:23:11,80,3
11/02/23 09:23:21,83,3
11/02/23 09:23:26,84,2
11/02/23 09:23:31,80,2
11/02/23 09:23:46,80,3
11/02/23 09:23:51,80,2
11/02/23 09:23:56,81,3
11/02/23 09:24:01,82,3
11/02/23 09:24:11,81,3
11/02/23 09:24:16,80,3
11/02/23 09:24:26,81,2
11/02/23 09:24:36,81,3
11/02/23 09:24:41,79,3
11/02/23 09:24:51,78,2
11/02/23 09:24:56,78,2
11/02/23 09:25:01,79,2
11/02/23 09:25:06,82,3
11/02/23 09:25:11,83,3
11/02/23 09:25:16,82,3
11/02/23 09:25:21,83,2
11/02/23 09:25:31,82,2
11/02/23 09:25:36,85,2
11/02/23 09:25:41,88,3
11/02/23 09:25:46,87,3
11/02/23 09:25:51,83,3
11/02/23 09:25:56,82,3
11/02/23 09:26:01,80,3
11/02/23 09:26:06,78,3
11/02/23 09:26:11,80,3
11/02/23 09:26:16,81,3
11/02/23 09:26:31,82,3
11/02/23 09:26:46,81,3
11/02/23 09:26:51,82,3
11/02/23 09:27:06,82,3
11/02/23 09:27:16,81,3
11/02/23 09:27:21,82,3
11/02/23 09:27:26,81,3
11/02/23 09:27:31,80,3
11/02/23 09:27:46,81,3
11/02/23 09:28:01,82,3
11/02/23 09:28:06,83,3
11/02/23 09:28:11,84,3
11/02/23 09:28:21,83,3
11/02/23 09:28:26,84,3
11/02/23 09:28:31,82,3
11/02/23 09:28:36,77,3
11/02/23 09:28:41,75,3
11/02/23 09:28:46,78,3
11/02/23 09:28:51,81,3
11/02/23 09:28:56,82,2
11/02/23 09:29:11,82,2
11/02/23 09:29:16,83,2
11/02/23 09:29:26,88,3
11/02/23 09:29:36,89,3
11/02/23 09:29:46,88,3
11/02/23 09:29:51,87,3
11/02/23 09:30:06,85,3
11/02/23 09:30:11,82,3
11/02/23 09:30:16,83,3
11/02/23 09:30:21,84,3
11/02/23 09:30:26,82,3
11/02/23 09:30:31,81,3
11/02/23 09:30:46,80,3
11/02/23 09:31:01,80,2
11/02/23 09:31:06,86,2
11/02/23 09:31:11,87,3
11/02/23 09:31:16,86,3
11/02/23 09:31:26,85,3
11/02/23 09:31:31,86,3
11/02/23 09:31:36,85,3
11/02/23 09:31:41,83,3
11/02/23 09:31:46,80,2
11/02/23 09:31:51,81,2
11/02/23 09:32:01,80,2
11/02/23 09:32:06,79,2
11/02/23 09:32:16,81,2
11/02/23 09:32:21,82,3
11/02/23 09:32:26,83,3
11/02/23 09:32:31,84,3
11/02/23 09:32:41,83,3
11/02/23 09:32:51,84,3
11/02/23 09:32:56,83,3
11/02/23 09:33:06,84,3
11/02/23 09:33:11,85,2
11/02/23 09:33:21,83,3
11/02/23 09:33:26,82,3
11/02/23 09:33:31,82,2
11/02/23 09:33:36,83,2
11/02/23 09:33:41,84,2
11/02/23 09:33:46,86,2
11/02/23 09:33:56,85,2
11/02/23 09:34:01,84,2
11/02/23 09:34:06,83,2
11/02/23 09:34:11,80,3
11/02/23 09:34:16,78,3
11/02/23 09:34:21,79,3
11/02/23 09:34:36,79,3
11/02/23 09:34:46,78,3
11/02/23 09:34:51,77,3
11/02/23 09:35:01,76,3
11/02/23 09:35:06,76,2
11/02/23 09:35:16,78,2
11/02/23 09:35:21,81,3
11/02/23 09:35:26,79,3
11/02/23 09:35:31,78,3
11/02/23 09:35:36,79,2
11/02/23 09:35:51,81,2
11/02/23 09:35:56,83,3
11/02/23 09:36:01,79,3
11/02/23 09:36:06,78,3
11/02/23 09:36:16,80,3
11/02/23 09:36:21,80,2
11/02/23 09:36:36,80,2
11/02/23 09:36:46,81,2
11/02/23 09:36:51,82,3
11/02/23 09:37:01,82,2
11/02/23 09:37:16,82,2
11/02/23 09:37:42,79,3
11/02/23 09:37:47,78,3
11/02/23 09:37:52,77,2
11/02/23 09:38:07,77,2
11/02/23 09:38:17,78,2
11/02/23 09:38:22,75,3
11/02/23 09:38:27,74,3
11/02/23 09:38:32,74,2
11/02/23 09:38:37,76,2
11/02/23 09:38:42,80,3
11/02/23 09:38:47,81,3
11/02/23 09:38:57,80,3
11/02/23 09:39:02,79,3
11/02/23 09:39:17,81,3
11/02/23 09:39:22,79,3
11/02/23 09:39:27,77,3
11/02/23 09:39:32,78,3
11/02/23 09:39:42,77,3
11/02/23 09:39:47,75,2
11/02/23 09:40:02,75,2
11/02/23 09:40:07,76,2
11/02/23 09:40:12,77,3
11/02/23 09:40:17,75,3
11/02/23 09:40:27,76,1
11/02/23 09:40:32,75,1
11/02/23 09:40:37,76,3
11/02/23 09:40:42,75,3
11/02/23 09:40:47,75,1
11/02/23 09:41:02,75,1
11/02/23 09:41:07,76,1
11/02/23 09:41:12,79,1
11/02/23 09:41:17,80,3
11/02/23 09:41:22,77,3
11/02/23 09:41:27,76,3
11/02/23 09:41:32,80,3
11/02/23 09:41:37,85,3
11/02/23 09:41:42,87,3
11/02/23 09:41:47,86,3
11/02/23 09:41:52,83,3
11/02/23 09:41:57,81,3
11/02/23 09:42:02,80,2
11/02/23 09:42:07,81,2
11/02/23 09:42:12,85,3
11/02/23 09:42:17,84,3
11/02/23 09:42:22,84,2
11/02/23 09:42:32,85,2
11/02/23 09:42:37,84,3
11/02/23 09:42:42,83,3
11/02/23 09:42:57,83,3
11/02/23 09:43:12,82,3
11/02/23 09:43:17,80,3
11/02/23 09:43:22,80,2
11/02/23 09:43:27,82,3
11/02/23 09:43:32,81,3
11/02/23 09:43:37,80,3
11/02/23 09:43:42,81,3
11/02/23 09:43:47,82,3
11/02/23 09:43:52,83,3
11/02/23 09:43:57,84,3
11/02/23 09:44:07,83,3
11/02/23 09:44:12,82,3
11/02/23 09:44:17,81,3
11/02/23 09:44:32,83,2
11/02/23 09:44:47,84,2
11/02/23 09:44:52,85,3
11/02/23 09:44:57,83,3
11/02/23 09:45:02,81,2
11/02/23 09:45:07,78,3
11/02/23 09:45:12,75,3
11/02/23 09:45:17,73,2
11/02/23 09:45:32,82,3
11/02/23 09:45:37,85,3
11/02/23 09:45:42,84,3
11/02/23 09:45:47,85,3
11/02/23 09:45:52,83,3
11/02/23 09:45:57,82,3
11/02/23 09:46:02,81,3
11/02/23 09:46:17,83,3
11/02/23 09:46:22,85,3
11/02/23 09:46:27,86,3
11/02/23 09:46:32,87,3
11/02/23 09:46:37,87,2
11/02/23 09:46:52,87,2
11/02/23 09:47:07,87,2
11/02/23 09:47:22,88,2
11/02/23 09:47:27,89,2
11/02/23 09:47:32,93,3
11/02/23 09:47:37,91,3
11/02/23 09:47:42,89,2
11/02/23 09:47:47,86,3
11/02/23 09:47:52,85,3
11/02/23 09:47:57,84,3
11/02/23 09:48:02,85,3
11/02/23 09:48:07,86,3
11/02/23 09:48:12,84,3
11/02/23 09:48:17,83,3
11/02/23 09:48:22,84,3
11/02/23 09:48:37,85,3
11/02/23 09:48:47,85,2
11/02/23 09:48:52,88,3
11/02/23 09:48:57,86,3
11/02/23 09:49:02,82,3
11/02/23 09:49:07,81,3
11/02/23 09:49:12,80,3
11/02/23 09:49:17,80,2
11/02/23 09:49:22,81,3
11/02/23 09:49:27,82,3
11/02/23 09:49:32,86,3
11/02/23 09:49:37,84,3
11/02/23 09:49:42,80,3
11/02/23 09:49:47,79,3
11/02/23 09:49:57,80,3
11/02/23 09:50:02,81,3
11/02/23 09:50:07,80,2
11/02/23 09:50:22,80,2
11/02/23 09:50:37,80,2
11/02/23 09:50:52,78,2
11/02/23 09:50:57,76,3
11/02/23 09:51:02,77,2
11/02/23 09:51:12,80,2
11/02/23 09:51:17,84,2
11/02/23 09:51:32,84,2
11/02/23 09:51:37,82,2
11/02/23 09:51:42,78,3
11/02/23 09:51:47,74,3
11/02/23 09:51:52,73,2
11/02/23 09:52:07,75,2
11/02/23 09:52:12,74,3
11/02/23 09:52:17,70,3
11/02/23 09:52:22,69,3
11/02/23 09:52:27,70,3
11/02/23 09:52:32,72,3
11/02/23 09:52:37,73,3
11/02/23 09:52:42,74,3
11/02/23 09:52:47,74,3
11/02/23 09:52:52,76,2
11/02/23 09:52:57,83,3
11/02/23 09:53:02,85,3
11/02/23 09:53:07,81,3
11/02/23 09:53:12,75,3
11/02/23 09:53:17,74,3
11/02/23 09:53:22,73,3
11/02/23 09:53:27,75,3
11/02/23 09:53:32,76,3
11/02/23 09:53:37,77,3
11/02/23 09:53:42,76,3
11/02/23 09:53:47,76,2
11/02/23 09:53:57,77,2
11/02/23 09:54:12,77,2
11/02/23 09:55:33,78,3
11/02/23 09:55:38,77,3
11/02/23 09:55:48,77,2
11/02/23 09:55:53,78,2
11/02/23 09:55:58,80,3
11/02/23 09:56:03,78,3
11/02/23 09:56:08,75,3
11/02/23 09:56:13,73,3
11/02/23 09:56:18,72,3
11/02/23 09:56:23,73,3
11/02/23 09:56:28,74,3
11/02/23 09:56:33,75,3
11/02/23 09:56:38,76,3
11/02/23 09:56:43,77,3
11/02/23 09:56:58,78,3
11/02/23 09:57:08,80,3
11/02/23 09:57:13,81,2
11/02/23 09:57:18,82,2
11/02/23 09:57:23,87,3
11/02/23 09:57:28,81,3
11/02/23 09:57:33,76,3
11/02/23 09:57:38,73,3
11/02/23 09:57:43,74,3
11/02/23 09:57:48,76,3
11/02/23 09:57:53,75,3
11/02/23 09:57:58,76,3
11/02/23 09:58:03,77,3
11/02/23 09:58:08,77,3
11/02/23 09:58:18,78,3
11/02/23 09:58:23,77,3
11/02/23 09:58:28,75,3
11/02/23 09:58:38,77,3
11/02/23 09:58:43,75,3
11/02/23 09:58:48,76,3
11/02/23 09:58:53,78,3
11/02/23 09:58:58,76,3
11/02/23 09:59:08,75,3
11/02/23 09:59:13,76,3
11/02/23 09:59:18,77,3
11/02/23 09:59:23,79,2
11/02/23 09:59:28,79,3
11/02/23 09:59:33,77,3
11/02/23 09:59:43,78,3
11/02/23 09:59:53,79,3
11/02/23 09:59:58,80,3
11/02/23 10:00:03,79,3
11/02/23 10:00:08,79,2
11/02/23 10:00:13,78,2
11/02/23 10:00:23,76,3
11/02/23 10:00:28,75,3
11/02/23 10:00:43,75,3
11/02/23 10:00:48,76,3
11/02/23 10:00:58,75,3
11/02/23 10:01:03,77,3
11/02/23 10:01:08,76,3
11/02/23 10:01:18,75,3
11/02/23 10:01:33,77,3
11/02/23 10:01:38,78,3
11/02/23 10:01:48,80,3
11/02/23 10:01:53,82,3
11/02/23 10:01:58,84,3
11/02/23 10:02:03,83,3
11/02/23 10:02:08,80,3
11/02/23 10:02:13,79,3
11/02/23 10:02:18,78,3
11/02/23 10:02:23,76,3
11/02/23 10:02:28,75,3
11/02/23 10:02:38,76,3
11/02/23 10:02:53,76,3
11/02/23 10:03:03,76,2
11/02/23 10:03:18,76,2
11/02/23 10:03:33,76,2
11/02/23 10:03:38,80,2
11/02/23 10:03:48,79,2
11/02/23 10:03:53,79,3
11/02/23 10:03:58,78,3
11/02/23 10:04:03,76,3
11/02/23 10:04:08,74,3
11/02/23 10:04:18,75,3
11/02/23 10:04:33,75,3
11/02/23 10:04:35,75,3
11/02/23 10:04:45,76,3
11/02/23 10:04:50,76,2
11/02/23 10:04:55,77,3
11/02/23 10:05:00,76,3
11/02/23 10:05:05,74,3
11/02/23 10:05:10,74,2
11/02/23 10:05:15,75,3
11/02/23 10:05:20,76,3
11/02/23 10:05:25,77,3
11/02/23 10:05:30,79,3
11/02/23 10:05:35,78,3
11/02/23 10:05:40,77,3
11/02/23 10:05:45,76,3
11/02/23 10:05:50,74,3
11/02/23 10:05:55,72,3
11/02/23 10:06:05,73,3
11/02/23 10:06:15,75,3
11/02/23 10:06:20,77,3
11/02/23 10:06:25,75,2
11/02/23 10:06:40,75,2
11/02/23 10:06:50,75,3
11/02/23 10:06:55,73,2
11/02/23 10:07:00,70,3
11/02/23 10:07:05,69,3
11/02/23 10:07:15,72,3
11/02/23 10:07:20,74,2
11/02/23 10:07:25,73,3
11/02/23 10:07:30,72,3
11/02/23 10:07:35,71,3
11/02/23 10:07:40,70,3
11/02/23 10:07:50,69,3
11/02/23 10:07:55,70,3
11/02/23 10:08:10,70,3
11/02/23 10:08:15,71,3
11/02/23 10:08:20,72,3
11/02/23 10:08:30,71,3
11/02/23 10:08:35,70,3
11/02/23 10:08:45,71,3
11/02/23 10:08:50,72,3
11/02/23 10:09:00,72,2
11/02/23 10:09:10,73,2
11/02/23 10:09:20,72,2
11/02/23 10:09:25,70,2
11/02/23 10:09:30,69,3
11/02/23 10:09:35,70,3
11/02/23 10:09:40,72,3
11/02/23 10:09:55,72,3
11/02/23 10:10:00,73,3
11/02/23 10:10:15,73,3
11/02/23 10:10:30,74,3
11/02/23 10:10:36,73,3
11/02/23 10:10:41,72,3
11/02/23 10:10:46,71,3
11/02/23 10:11:01,72,3
11/02/23 10:11:11,73,3
11/02/23 10:11:16,74,3
11/02/23 10:11:21,75,3
11/02/23 10:11:26,73,3
11/02/23 10:11:31,72,3
11/02/23 10:11:41,73,3
11/02/23 10:11:46,74,3
11/02/23 10:11:51,75,3
11/02/23 10:11:56,74,3
11/02/23 10:12:01,73,3
11/02/23 10:12:16,73,3
11/02/23 10:12:26,74,3
11/02/23 10:12:36,73,3
11/02/23 10:12:41,74,3
11/02/23 10:12:46,73,3
11/02/23 10:12:56,74,3
11/02/23 10:13:01,75,3
11/02/23 10:13:06,74,3
11/02/23 10:13:16,73,3
11/02/23 10:13:31,72,3
11/02/23 10:13:41,71,3
11/02/23 10:13:51,72,3
11/02/23 10:13:56,74,3
11/02/23 10:14:01,76,3
11/02/23 10:14:11,75,3
11/02/23 10:14:26,75,3
11/02/23 10:14:31,76,3
11/02/23 10:14:36,75,3
11/02/23 10:14:41,74,3
11/02/23 10:14:51,72,3
11/02/23 10:15:01,71,3
11/02/23 10:15:06,72,3
11/02/23 10:15:16,73,3
11/02/23 10:15:26,74,3
11/02/23 10:15:31,73,3
11/02/23 10:15:36,72,3
11/02/23 10:15:41,73,3
11/02/23 10:15:56,71,3
11/02/23 10:16:06,72,3
11/02/23 10:16:16,73,3
11/02/23 10:16:21,75,3
11/02/23 10:16:36,75,3
11/02/23 10:16:51,73,3
11/02/23 10:17:01,72,3
11/02/23 10:17:16,72,3
11/02/23 10:17:21,75,3
11/02/23 10:17:31,74,3
11/02/23 10:17:36,72,3
11/02/23 10:17:42,72,3
11/02/23 10:17:57,72,3
11/02/23 10:18:07,74,3
11/02/23 10:18:12,75,3
11/02/23 10:18:22,74,3
11/02/23 10:18:32,73,3
11/02/23 10:18:37,72,3
11/02/23 10:18:47,73,3
11/02/23 10:18:52,74,3
11/02/23 10:19:02,73,3
11/02/23 10:19:07,72,3
11/02/23 10:19:22,72,3
11/02/23 10:19:27,71,3
11/02/23 10:19:32,72,3
11/02/23 10:19:47,72,3
11/02/23 10:19:52,73,3
11/02/23 10:19:57,74,3
11/02/23 10:20:02,73,3
11/02/23 10:20:07,74,3
11/02/23 10:20:12,73,3
11/02/23 10:20:17,75,3
11/02/23 10:20:22,76,3
11/02/23 10:20:32,74,3
11/02/23 10:20:42,75,3
11/02/23 10:20:47,73,3
11/02/23 10:20:52,72,3
11/02/23 10:20:57,71,3
11/02/23 10:21:02,71,3
11/02/23 10:21:12,72,3
11/02/23 10:21:27,71,3
11/02/23 10:21:37,70,3
11/02/23 10:21:52,70,3
11/02/23 10:22:02,71,3
11/02/23 10:22:07,72,3
11/02/23 10:22:17,71,3
11/02/23 10:22:27,72,3
11/02/23 10:22:32,73,3
11/02/23 10:22:37,72,3
11/02/23 10:22:42,69,3
11/02/23 10:22:47,70,3
11/02/23 10:22:52,71,3
11/02/23 10:22:57,73,3
11/02/23 10:23:07,72,3
11/02/23 10:23:12,71,3
11/02/23 10:23:27,71,3
11/02/23 10:23:42,71,3
11/02/23 10:23:57,71,3
11/02/23 10:24:07,71,3
11/02/23 10:24:12,72,3
11/02/23 10:24:17,73,3
11/02/23 10:24:22,74,3
11/02/23 10:24:32,73,3
11/02/23 10:24:37,71,3
11/02/23 10:24:43,70,3
11/02/23 10:24:53,72,3
11/02/23 10:25:08,72,3
11/02/23 10:25:23,73,3
11/02/23 10:25:28,72,3
11/02/23 10:25:43,71,3
11/02/23 10:25:58,71,3
11/02/23 10:26:13,70,3
11/02/23 10:26:23,71,3
11/02/23 10:26:38,70,3
11/02/23 10:26:43,71,3
11/02/23 10:26:53,73,3
11/02/23 10:26:58,74,3
11/02/23 10:27:03,73,3
11/02/23 10:27:18,72,3
11/02/23 10:27:33,71,3
11/02/23 10:27:43,72,3
11/02/23 10:27:53,73,3
11/02/23 10:27:58,72,3
11/02/23 10:28:13,72,3
11/02/23 10:28:18,73,3
11/02/23 10:28:23,74,3
11/02/23 10:28:28,75,3
11/02/23 10:28:33,74,3
11/02/23 10:28:38,73,3
11/02/23 10:28:53,74,3
11/02/23 10:29:03,73,3
11/02/23 10:29:08,72,3
11/02/23 10:29:13,71,3
11/02/23 10:29:18,70,3
11/02/23 10:29:28,71,3
11/02/23 10:29:33,72,3
11/02/23 10:29:43,73,3
11/02/23 10:29:48,72,3
11/02/23 10:29:58,71,3
11/02/23 10:30:13,71,3
11/02/23 10:30:23,72,3
11/02/23 10:30:33,73,3
11/02/23 10:30:48,73,3
11/02/23 10:30:53,74,3
11/02/23 10:30:58,73,3
11/02/23 10:31:13,73,3
11/02/23 10:31:18,74,3
11/02/23 10:31:23,72,3
11/02/23 10:31:28,69,3
11/02/23 10:31:33,68,3
11/02/23 10:31:38,69,3
11/02/23 10:31:43,70,3
11/02/23 10:31:48,71,3
11/02/23 10:31:58,72,3
11/02/23 10:32:13,72,3
11/02/23 10:32:18,72,3
11/02/23 10:32:23,69,3
11/02/23 10:32:29,70,3
11/02/23 10:32:39,71,3
11/02/23 10:32:44,73,3
11/02/23 10:32:49,74,3
11/02/23 10:33:04,73,3
11/02/23 10:33:19,73,3
11/02/23 10:33:24,74,3
11/02/23 10:33:39,73,3
11/02/23 10:33:44,71,3
11/02/23 10:33:59,72,3
11/02/23 10:34:14,73,3
11/02/23 10:34:19,72,3
11/02/23 10:34:24,73,3
11/02/23 10:34:29,74,3
11/02/23 10:34:39,75,3
11/02/23 10:34:44,74,3
11/02/23 10:34:49,70,3
11/02/23 10:34:54,68,3
11/02/23 10:34:59,71,3
11/02/23 10:35:04,72,3
11/02/23 10:35:09,73,3
11/02/23 10:35:19,74,3
11/02/23 10:35:29,72,3
11/02/23 10:35:34,71,3
11/02/23 10:35:39,71,2
11/02/23 10:35:49,74,2
11/02/23 10:35:54,83,2
11/02/23 10:35:59,88,3
11/02/23 10:36:04,84,3
11/02/23 10:36:14,82,3
11/02/23 10:36:19,80,2
11/02/23 10:36:24,80,1
11/02/23 10:36:39,80,1
11/02/23 10:36:44,76,3
11/02/23 10:36:54,77,2
11/02/23 10:36:59,79,2
11/02/23 10:37:04,81,2
11/02/23 10:37:19,81,2
11/02/23 10:37:24,81,2
11/02/23 10:37:29,79,3
11/02/23 10:37:34,78,3
11/02/23 10:37:39,76,2
11/02/23 10:37:49,79,2
11/02/23 10:38:04,79,2
11/02/23 10:38:09,80,2
11/02/23 10:38:14,87,2
11/02/23 10:38:19,85,2
11/02/23 10:38:24,84,3
11/02/23 10:38:29,82,2
11/02/23 10:38:34,80,2
11/02/23 10:38:39,83,2
11/02/23 10:38:45,83,2
11/02/23 10:38:50,81,2
11/02/23 10:38:55,75,3
11/02/23 10:39:00,71,3
11/02/23 10:39:05,70,3
11/02/23 10:39:10,71,2
11/02/23 10:39:15,79,2
11/02/23 10:39:20,86,3
11/02/23 10:39:25,83,3
11/02/23 10:39:30,78,3
11/02/23 10:39:35,75,3
11/02/23 10:39:40,73,3
11/02/23 10:39:45,74,3
11/02/23 10:39:50,73,3
11/02/23 10:40:00,74,3
11/02/23 10:40:05,73,3
11/02/23 10:40:15,74,3
11/02/23 10:40:20,75,3
11/02/23 10:40:25,76,3
11/02/23 10:40:35,75,3
11/02/23 10:40:40,74,3
11/02/23 10:40:50,75,3
11/02/23 10:40:55,76,3
11/02/23 10:41:10,78,3
11/02/23 10:41:20,77,3
11/02/23 10:41:30,78,3
11/02/23 10:41:35,78,3
11/02/23 10:41:45,76,3
11/02/23 10:41:50,74,3
11/02/23 10:42:05,73,3
11/02/23 10:42:10,72,3
11/02/23 10:42:20,73,3
11/02/23 10:42:25,75,3
11/02/23 10:42:30,77,3
